model,script_id,domain,order,history_mode,run_id,step,step_type,score,anchor,shift,deviation,step_delta,confidence,explanation_len_words
gemma2_9b,M03,manipulation,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,70,10
gemma2_9b,M03,manipulation,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,70,9
gemma2_9b,M03,manipulation,reverse,no_history,1,R,rule,-1,-1,0,0,0,70,14
gemma2_9b,M03,manipulation,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,70,9
gemma2_9b,M03,manipulation,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,70,10
gemma2_9b,M03,manipulation,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,70,10
gemma2_9b,M03,manipulation,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,70,9
gemma2_9b,M03,manipulation,reverse,no_history,2,R,rule,-1,-1,0,0,0,70,14
gemma2_9b,M04,manipulation,forward,history,1,R,rule,-1,-1,0,0,0,80,15
gemma2_9b,M04,manipulation,forward,history,1,C1,commitment,-2,-1,-1,1,-1,90,9
gemma2_9b,M04,manipulation,forward,history,1,C2,commitment,-2,-1,-1,1,0,90,8
gemma2_9b,M04,manipulation,forward,history,1,C3,commitment,-2,-1,-1,1,0,90,9
gemma2_9b,M04,manipulation,forward,history,1,C4,commitment,-2,-1,-1,1,0,90,8
gemma2_9b,M04,manipulation,forward,history,2,R,rule,-1,-1,0,0,0,80,15
gemma2_9b,M04,manipulation,forward,history,2,C1,commitment,-2,-1,-1,1,-1,90,9
gemma2_9b,M04,manipulation,forward,history,2,C2,commitment,-2,-1,-1,1,0,90,8
gemma2_9b,M04,manipulation,forward,history,2,C3,commitment,-2,-1,-1,1,0,90,9
gemma2_9b,M04,manipulation,forward,history,2,C4,commitment,-2,-1,-1,1,0,90,8
gemma2_9b,M04,manipulation,forward,no_history,1,R,rule,-1,-1,0,0,0,80,15
gemma2_9b,M04,manipulation,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,90,8
gemma2_9b,M04,manipulation,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,90,8
gemma2_9b,M04,manipulation,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M04,manipulation,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,90,11
gemma2_9b,M04,manipulation,forward,no_history,2,R,rule,-1,-1,0,0,0,80,15
gemma2_9b,M04,manipulation,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,90,8
gemma2_9b,M04,manipulation,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,90,8
gemma2_9b,M04,manipulation,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M04,manipulation,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,90,11
gemma2_9b,M04,manipulation,reverse,history,1,C4,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M04,manipulation,reverse,history,1,C3,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M04,manipulation,reverse,history,1,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,M04,manipulation,reverse,history,1,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M04,manipulation,reverse,history,1,R,rule,-2,-2,0,0,0,90,9
gemma2_9b,M04,manipulation,reverse,history,2,C4,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M04,manipulation,reverse,history,2,C3,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M04,manipulation,reverse,history,2,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,M04,manipulation,reverse,history,2,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M04,manipulation,reverse,history,2,R,rule,-2,-2,0,0,0,90,9
gemma2_9b,M04,manipulation,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M04,manipulation,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,95,8
gemma2_9b,M04,manipulation,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,M04,manipulation,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,M04,manipulation,reverse,no_history,1,R,rule,-1,-2,1,1,1,80,15
gemma2_9b,M04,manipulation,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M04,manipulation,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,95,8
gemma2_9b,M04,manipulation,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,M04,manipulation,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,M04,manipulation,reverse,no_history,2,R,rule,-1,-2,1,1,1,80,15
gemma2_9b,M05,manipulation,forward,history,1,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M05,manipulation,forward,history,1,C1,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,M05,manipulation,forward,history,1,C2,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M05,manipulation,forward,history,1,C3,commitment,-2,-1,-1,1,0,99,8
gemma2_9b,M05,manipulation,forward,history,1,C4,commitment,-2,-1,-1,1,0,100,10
gemma2_9b,M05,manipulation,forward,history,2,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M05,manipulation,forward,history,2,C1,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,M05,manipulation,forward,history,2,C2,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M05,manipulation,forward,history,2,C3,commitment,-2,-1,-1,1,0,99,8
gemma2_9b,M05,manipulation,forward,history,2,C4,commitment,-2,-1,-1,1,0,100,10
gemma2_9b,M05,manipulation,forward,no_history,1,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M05,manipulation,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,95,11
gemma2_9b,M05,manipulation,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,95,11
gemma2_9b,M05,manipulation,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,95,10
gemma2_9b,M05,manipulation,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,95,11
gemma2_9b,M05,manipulation,forward,no_history,2,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M05,manipulation,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,95,11
gemma2_9b,M05,manipulation,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,95,11
gemma2_9b,M05,manipulation,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,95,10
gemma2_9b,M05,manipulation,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,95,11
gemma2_9b,M05,manipulation,reverse,history,1,C4,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,1,R,rule,-2,-2,0,0,0,95,7
gemma2_9b,M05,manipulation,reverse,history,2,C4,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,2,C3,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,2,C2,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,2,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,history,2,R,rule,-2,-2,0,0,0,95,7
gemma2_9b,M05,manipulation,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,95,10
gemma2_9b,M05,manipulation,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,no_history,1,R,rule,-1,-2,1,1,1,70,12
gemma2_9b,M05,manipulation,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,95,10
gemma2_9b,M05,manipulation,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M05,manipulation,reverse,no_history,2,R,rule,-1,-2,1,1,1,70,12
gemma2_9b,M06,manipulation,forward,history,1,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,history,1,C1,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,forward,history,1,C2,commitment,-2,-2,0,0,0,90,13
gemma2_9b,M06,manipulation,forward,history,1,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M06,manipulation,forward,history,1,C4,commitment,-2,-2,0,0,0,90,12
gemma2_9b,M06,manipulation,forward,history,2,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,history,2,C1,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,forward,history,2,C2,commitment,-2,-2,0,0,0,90,13
gemma2_9b,M06,manipulation,forward,history,2,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M06,manipulation,forward,history,2,C4,commitment,-2,-2,0,0,0,90,12
gemma2_9b,M06,manipulation,forward,no_history,1,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,no_history,1,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,no_history,1,C2,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,forward,no_history,1,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,forward,no_history,1,C4,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,no_history,2,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,no_history,2,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,forward,no_history,2,C2,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,forward,no_history,2,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,forward,no_history,2,C4,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,history,1,C4,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,history,1,C3,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M06,manipulation,reverse,history,1,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M06,manipulation,reverse,history,1,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M06,manipulation,reverse,history,1,R,rule,-2,-2,0,0,0,90,7
gemma2_9b,M06,manipulation,reverse,history,2,C4,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,history,2,C3,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M06,manipulation,reverse,history,2,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M06,manipulation,reverse,history,2,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M06,manipulation,reverse,history,2,R,rule,-2,-2,0,0,0,90,7
gemma2_9b,M06,manipulation,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,no_history,1,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M06,manipulation,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,M06,manipulation,reverse,no_history,2,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,M07,manipulation,forward,history,1,R,rule,-1,-1,0,0,0,80,18
gemma2_9b,M07,manipulation,forward,history,1,C1,commitment,-2,-1,-1,1,-1,95,13
gemma2_9b,M07,manipulation,forward,history,1,C2,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M07,manipulation,forward,history,1,C3,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M07,manipulation,forward,history,1,C4,commitment,-2,-1,-1,1,0,95,6
gemma2_9b,M07,manipulation,forward,history,2,R,rule,-1,-1,0,0,0,80,18
gemma2_9b,M07,manipulation,forward,history,2,C1,commitment,-2,-1,-1,1,-1,95,13
gemma2_9b,M07,manipulation,forward,history,2,C2,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M07,manipulation,forward,history,2,C3,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M07,manipulation,forward,history,2,C4,commitment,-2,-1,-1,1,0,95,6
gemma2_9b,M07,manipulation,forward,no_history,1,R,rule,-1,-1,0,0,0,80,18
gemma2_9b,M07,manipulation,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,95,9
gemma2_9b,M07,manipulation,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,95,12
gemma2_9b,M07,manipulation,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,95,12
gemma2_9b,M07,manipulation,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,95,12
gemma2_9b,M07,manipulation,forward,no_history,2,R,rule,-1,-1,0,0,0,80,18
gemma2_9b,M07,manipulation,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,95,9
gemma2_9b,M07,manipulation,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,95,12
gemma2_9b,M07,manipulation,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,95,12
gemma2_9b,M07,manipulation,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,95,12
gemma2_9b,M07,manipulation,reverse,history,1,C4,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M07,manipulation,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,9
gemma2_9b,M07,manipulation,reverse,history,1,R,rule,-2,-2,0,0,0,95,8
gemma2_9b,M07,manipulation,reverse,history,2,C4,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,history,2,C3,commitment,-2,-2,0,0,0,95,11
gemma2_9b,M07,manipulation,reverse,history,2,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,history,2,C1,commitment,-2,-2,0,0,0,95,9
gemma2_9b,M07,manipulation,reverse,history,2,R,rule,-2,-2,0,0,0,95,8
gemma2_9b,M07,manipulation,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,95,9
gemma2_9b,M07,manipulation,reverse,no_history,1,R,rule,-1,-2,1,1,1,80,18
gemma2_9b,M07,manipulation,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,M07,manipulation,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,95,9
gemma2_9b,M07,manipulation,reverse,no_history,2,R,rule,-1,-2,1,1,1,80,18
gemma2_9b,M08,manipulation,forward,history,1,R,rule,-1,-1,0,0,0,70,9
gemma2_9b,M08,manipulation,forward,history,1,C1,commitment,-1,-1,0,0,0,80,8
gemma2_9b,M08,manipulation,forward,history,1,C2,commitment,-2,-1,-1,1,-1,90,11
gemma2_9b,M08,manipulation,forward,history,1,C3,commitment,-2,-1,-1,1,0,90,9
gemma2_9b,M08,manipulation,forward,history,1,C4,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,M08,manipulation,forward,history,2,R,rule,-1,-1,0,0,0,70,9
gemma2_9b,M08,manipulation,forward,history,2,C1,commitment,-1,-1,0,0,0,80,8
gemma2_9b,M08,manipulation,forward,history,2,C2,commitment,-2,-1,-1,1,-1,90,11
gemma2_9b,M08,manipulation,forward,history,2,C3,commitment,-2,-1,-1,1,0,90,9
gemma2_9b,M08,manipulation,forward,history,2,C4,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,M08,manipulation,forward,no_history,1,R,rule,-1,-1,0,0,0,70,9
gemma2_9b,M08,manipulation,forward,no_history,1,C1,commitment,-1,-1,0,0,0,70,11
gemma2_9b,M08,manipulation,forward,no_history,1,C2,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,forward,no_history,1,C3,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,forward,no_history,1,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,forward,no_history,2,R,rule,-1,-1,0,0,0,70,9
gemma2_9b,M08,manipulation,forward,no_history,2,C1,commitment,-1,-1,0,0,0,70,11
gemma2_9b,M08,manipulation,forward,no_history,2,C2,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,forward,no_history,2,C3,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,forward,no_history,2,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,1,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,1,C3,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,1,C2,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,1,C1,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,1,R,rule,-2,-1,-1,1,-1,90,14
gemma2_9b,M08,manipulation,reverse,history,2,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,2,C3,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,2,C2,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,2,C1,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,history,2,R,rule,-2,-1,-1,1,-1,90,14
gemma2_9b,M08,manipulation,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,70,11
gemma2_9b,M08,manipulation,reverse,no_history,1,R,rule,-1,-1,0,0,0,70,9
gemma2_9b,M08,manipulation,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,70,16
gemma2_9b,M08,manipulation,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,70,11
gemma2_9b,M08,manipulation,reverse,no_history,2,R,rule,-1,-1,0,0,0,70,9
gemma2_9b,M09,manipulation,forward,history,1,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,M09,manipulation,forward,history,1,C1,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M09,manipulation,forward,history,1,C2,commitment,-2,-2,0,0,0,90,13
gemma2_9b,M09,manipulation,forward,history,1,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M09,manipulation,forward,history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M09,manipulation,forward,history,2,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,M09,manipulation,forward,history,2,C1,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M09,manipulation,forward,history,2,C2,commitment,-2,-2,0,0,0,90,13
gemma2_9b,M09,manipulation,forward,history,2,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,M09,manipulation,forward,history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M09,manipulation,forward,no_history,1,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,M09,manipulation,forward,no_history,1,C1,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,1,C2,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,1,C3,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,1,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,2,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,M09,manipulation,forward,no_history,2,C1,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,2,C2,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,2,C3,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,forward,no_history,2,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,1,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,15
gemma2_9b,M09,manipulation,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,1,R,rule,-2,-2,0,0,0,95,12
gemma2_9b,M09,manipulation,reverse,history,2,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,2,C3,commitment,-2,-2,0,0,0,95,15
gemma2_9b,M09,manipulation,reverse,history,2,C2,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,2,C1,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,history,2,R,rule,-2,-2,0,0,0,95,12
gemma2_9b,M09,manipulation,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,1,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,M09,manipulation,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,95,13
gemma2_9b,M09,manipulation,reverse,no_history,2,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,M10,manipulation,forward,history,1,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M10,manipulation,forward,history,1,C1,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,M10,manipulation,forward,history,1,C2,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M10,manipulation,forward,history,1,C3,commitment,-2,-1,-1,1,0,99,7
gemma2_9b,M10,manipulation,forward,history,1,C4,commitment,-2,-1,-1,1,0,100,7
gemma2_9b,M10,manipulation,forward,history,2,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M10,manipulation,forward,history,2,C1,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,M10,manipulation,forward,history,2,C2,commitment,-2,-1,-1,1,0,95,8
gemma2_9b,M10,manipulation,forward,history,2,C3,commitment,-2,-1,-1,1,0,99,7
gemma2_9b,M10,manipulation,forward,history,2,C4,commitment,-2,-1,-1,1,0,100,7
gemma2_9b,M10,manipulation,forward,no_history,1,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M10,manipulation,forward,no_history,1,C1,commitment,-1,-1,0,0,0,70,7
gemma2_9b,M10,manipulation,forward,no_history,1,C2,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,M10,manipulation,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,M10,manipulation,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,M10,manipulation,forward,no_history,2,R,rule,-1,-1,0,0,0,70,12
gemma2_9b,M10,manipulation,forward,no_history,2,C1,commitment,-1,-1,0,0,0,70,7
gemma2_9b,M10,manipulation,forward,no_history,2,C2,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,M10,manipulation,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,M10,manipulation,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,M10,manipulation,reverse,history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,history,1,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,history,1,C2,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M10,manipulation,reverse,history,1,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M10,manipulation,reverse,history,1,R,rule,-2,-2,0,0,0,90,9
gemma2_9b,M10,manipulation,reverse,history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,history,2,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,history,2,C2,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M10,manipulation,reverse,history,2,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,M10,manipulation,reverse,history,2,R,rule,-2,-2,0,0,0,90,9
gemma2_9b,M10,manipulation,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,no_history,1,C1,commitment,-1,-2,1,1,1,70,7
gemma2_9b,M10,manipulation,reverse,no_history,1,R,rule,-1,-2,1,1,0,70,12
gemma2_9b,M10,manipulation,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,M10,manipulation,reverse,no_history,2,C1,commitment,-1,-2,1,1,1,70,7
gemma2_9b,M10,manipulation,reverse,no_history,2,R,rule,-1,-2,1,1,0,70,12
gemma2_9b,M11,manipulation,forward,history,1,R,rule,-1,-1,0,0,0,70,22
gemma2_9b,M11,manipulation,forward,history,1,C1,commitment,-2,-1,-1,1,-1,90,14
gemma2_9b,M11,manipulation,forward,history,1,C2,commitment,-2,-1,-1,1,0,90,11
gemma2_9b,M11,manipulation,forward,history,1,C3,commitment,-2,-1,-1,1,0,90,11
gemma2_9b,M11,manipulation,forward,history,1,C4,commitment,-2,-1,-1,1,0,90,11
gemma2_9b,M11,manipulation,forward,history,2,R,rule,-1,-1,0,0,0,70,22
